	alamat	judul								1st glance	2nd glance
1418	https://indeks.kompas.com/?site=nasional&date=2020-05-19&page=5	Pemerintah Ajak Masyarakat Sediakan Modul Pelatihan Kartu Prakerja Secara Cuma-cuma								x	
1419	https://indeks.kompas.com/?site=nasional&date=2020-05-19&page=5	Desa Ini Terapkan Kearifan Lokal untuk Cegah Dampak Sosial Covid-19								pos	
1420	https://indeks.kompas.com/?site=nasional&date=2020-05-19&page=5	Jokowi Minta Shalat Idul Fitri Disesuaikan dengan Protokol Kesehatan								pos	
1421	https://indeks.kompas.com/?site=nasional&date=2020-05-19&page=5	Opsi Herd Immunity, Jusuf Kalla: Jangan Coba-coba, Korbannya Banyak								neg	
1422	https://indeks.kompas.com/?site=nasional&date=2020-05-19&page=5	Kasus Covid-19 Akan Terus Bertambah Jika Masyarakat Tak Patuh Saat Lebaran								net	
1423	https://indeks.kompas.com/?site=nasional&date=2020-05-19&page=5	Jokowi Ajak Damai Covid-19, Kalla: Virusnya Enggak Mau, Bagaimana?								net	
1424	https://indeks.kompas.com/?site=nasional&date=2020-05-19&page=5	Menko PMK Ingatkan BLT Dana Desa Jangan Diselewengkan								x	
1425	https://indeks.kompas.com/?site=nasional&date=2020-05-19&page=5	Bantuan Rp 700.000 Diberikan ke Korban PHK yang Terdaftar Kartu Prakerja								x	
1426	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=1	Kalla: Virus Corona Mematikan bagi yang Tak Taat Protokol Kesehatan									
1427	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=1	Yurianto: Masih Banyak Penggunaan Masker dengan Cara Tidak Benar									
1428	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=1	Bareskrim Bidik Agensi Penyalur ABK WNI ke Kapal China Long Xing									
1429	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=1	Ruang Publik Ramai Saat PSBB Dinilai Bukan Sepenuhnya Salah Masyarakat									
1430	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=1	Pemerintah Waspadai Ancaman Penularan Covid-19 akibat Arus Balik Lebaran									
1431	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=1	Perkawinan Anak Dinilai Jadi Gambaran Pandangan Sebuah Keluarga terhadap Perempuan									
1432	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=1	Selama Pandemi, YLBHI Catat 16 Kasus Dugaan Perampasan Tanah Masyarakat 									
1433	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=1	Kekerasan terhadap Perempuan, Peristiwa yang Terlupakan Saat Tragedi Mei 1998									
1434	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=1	Kepada Mendikbud, Anggota DPR Lapor Siaran Belajar TVRI Tak Bisa Diakses di Banten									
1435	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=1	Berkas Penyidikan Rampung, Tiga Tersangka Kasus RTH Bandung Segera Disidang									
1436	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=1	Legislator Kritik Kebijakan Menkeu Tempatkan Dana Pemerintah Rp 87,59 Triliun di â€œAnchor Bankâ€									
1437	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=1	Polri Akan Tetapkan Tersangka Baru Kasus Dugaan Perdagangan Orang di Kapal Long Xing 629									
1438	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=1	Ini Peran dan Modus Tersangka Kasus Dugaan Perdagangan Orang di Kapal Long Xing 629									
1439	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=1	Kalla Sebut Dosa Besar jika Langgar Aturan lalu Tularkan Covid-19									
1440	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=1	Fraksi Pendukung Pemerintah Beda Sikap soal Perubahan Judul RUU Cipta Kerja									
1441	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=2	Ganjar Pranowo: Bantuan Pemerintah Tak Akan Cukup, Jangan Berharap Berlebihan									
1442	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=2	Jika Ingin Kehidupan Normal, Masyarakat Diminta Patuhi PSBB Dua Minggu ke Depan									
1443	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=2	Mendikbud Siapkan Skenario Memulai Tahun Ajaran Baru di Tengah Pandemi									
1444	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=2	Menurut Psikolog, Keinginan Remaja Menikah Sering karena Terjebak Romantisme									
1445	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=2	Yurianto: Relaksasi PSBB Masih Dikaji, Publik Jangan Salah Memaknai									
1446	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=2	Pejabat yang Langgar Protokol Kesehatan Dinilai Tak Kebal Sanksi									
1447	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=2	Ketua Gugus Tugas Sebut 81 Persen Masyarakat Ingin PSBB Berakhir									
1448	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=2	Panglima TNI Pimpin Sertijab KSAL dari Siwi Sukma ke Yudo Margono									
1449	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=2	Ganjar Prediksi Pemudik ke Jawa Tengah Akan Mencapai 1 Juta Saat Lebaran									
1450	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=2	Kepala Bappenas: Tes Covid-19 di Indonesia Termasuk Rendah									
1451	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=2	KPAI: Dominasi Finansial dan Relasi Kuasa Jadi Penyebab Perkawinan Anak									
1452	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=2	Nadiem Makarim Ajukan Pemotongan Anggaran Kemendikbud Rp 5 Triliun									
1453	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=2	Defisit BPJS Kesehatan Dinilai Tak Seharusnya Dibebankan kepada Masyarakat									
1454	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=2	Kalla: Yang Dibutuhkan adalah Persatuan untuk Selamatkan Bangsa dari Covid-19									
1455	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=2	Tingkatkan Kemajuan Reformasi Birokrasi, Pemerintah Hadapi Berbagai Tantangan									
1456	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=3	PKS Akhirnya Kirim Wakilnya Masuk Panja Omnibus Law RUU Cipta Kerja									
1457	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=3	Kenaikan Iuran BPJS, Pemerintah Dinilai Akali Putusan MA									
1458	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=3	UPDATE 20 Mei: 211.883 Spesimen dari 154.139 Orang Telah Diperiksa									
1459	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=3	UPDATE: 693 Kasus Baru Covid-19 Tersebar di 26 Provinsi, Jabar dan Jatim Tertinggi									
1460	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=3	Kemen PPPA: Angka Perkawinan Anak Pengaruhi Indeks Pembangunan Manusia di Indonesia									
1461	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=3	Gugus Tugas Gandeng Gojek dan IBM Distribusikan Bantuan untuk Faskes									
1462	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=3	Jika Kurva Covid-19 Turun, Cuti Bersama Dimajukan ke Juli									
1463	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=3	Kasus Suap Impor Ikan, Eks Dirut Perum Perindo Dituntut 5 Tahun Penjara									
1464	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=3	Usai Sidang MK, Sri Mulyani: Pemerintah Akan Buktikan Pengundangan Perppu 1/2020 dan Urgensinya									
1465	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=3	UPDATE 20 Mei: ODP yang Masih Dipantau 44.703 Orang, PDP 11.705 Orang									
1466	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=3	Menkumham Terbitkan SK, Partai Gelora Resmi Jadi Partai Politik									
1467	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=3	693 Kasus Baru, Penambahan Tertinggi dalam Pencatatan Covid-19 Indonesia									
1468	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=3	Perkawinan Anak Sebabkan Wajib Belajar 12 Tahun Tak Tercapai									
1469	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=3	Menko PMK: Tanggal 22 Mei Bukan Cuti Bersama, ASN dan BUMN Tetap Masuk									
1470	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=3	Jelang Idul Fitri, KPK Imbau Pegawai Negeri dan Penyelenggara Negara Lapor Gratifikasi									
1471	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=4	UPDATE 20 MEI: Total 4.575 Pasien yang Sembuh dari Covid-19									
1472	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=4	UPDATE 20 Mei: Total 1.242 Pasien Covid-19 Meninggal, Bertambah 21									
1473	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=4	Yasonna Klaim Proses Pengundangan Perppu 1/2020 Sesuai UU MD3 dan Tatib DPR									
1474	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=4	UPDATE: Total Ada 19.189 Kasus Covid-19 di Indonesia, Bertambah 693									
1475	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=4	Bahas RUU Cipta Kerja Saat Reses, DPR Dinilai Abaikan Partisipasi Masyarakat									
1476	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=4	Pemerintah Minta Judul RUU Cipta Kerja Tak Diubah									
1477	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=4	Agensi Pengirim ABK Indonesia yang Dilarung di Somalia Tak Punya Izin									
1478	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=4	Polri Tetapkan 107 Tersangka Kasus Hoaks terkait Covid-19									
1479	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=4	Perppu 1/2020 Telah Menjadi UU 2/2020, MAKI Kembali Layangkan Gugatan ke MK									
1480	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=4	Jokowi Minta Produk Inovasi Penanganan Covid-19 Diproduksi Massal									
1481	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=4	Kronologi ABK Indonesia Dilarung di Perairan Somalia...									
1482	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=4	Hiruk Pikuk di Gedung Wakil Rakyat, Sehari Jelang Kejatuhan Soeharto									
1483	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=4	Menristek: Daya Tular Covid-19 20 Kali Lebih Kuat dari SARS									
1484	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=4	Bahas RUU Cipta Kerja Saat Reses, DPR Berikan Karpet Merah bagi Kepentingan Pemerintah									
1485	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=4	Relawan untuk Beri Bantuan Psikologis ke Masyarakat Masih Perlu Ditambah									
1486	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=5	Kemenag Tunda Pengumuman soal Kepastian Penyelenggaraan Haji 2020 hingga Juni									
1487	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=5	Lima Fraksi di DPR Usul Perubahan Judul RUU Cipta Kerja									
1488	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=5	Relawan Gugus Tugas Akan Bantu Buat Protokol Bidang Usaha Saat Normal Baru									
1489	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=5	Rapat dengan DPR, Firli Sebut KPK Sedang Mendalami Program Kartu Prakerja									
1490	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=5	DPR Ngotot Bahas Omnibus Law saat Reses, ICW-Walhi: Berlebihan dan Akal-akalan									
1491	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=5	Perppu 1/2020 Terbit dan Disahkan dalam Satu Kali Masa Sidang DPR, Pemohon Nilai Bertentangan dengan UUD									
1492	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=5	Survei Roda Tiga Konsultan: 76,7 Persen Responden Mengaku Belum Dapat Bansos									
1493	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=5	Soal Penggunaan Anggaran Covid-19, Firli: Jangan Ada Persekongkolan									
1494	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=5	Kasus WNI Positif Covid-19 di Luar Negeri Tambah 9 Orang, Total 839 Orang									
1495	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=5	Jokowi Luncurkan 9 Produk untuk Lawan Covid-19, Ini Daftarnya									
1496	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=5	Koordinator Targetkan Relawan Gugus Tugas Covid-19 Tersebar di Seluruh RT									
1497	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=5	Bisa Memicu Penularan Covid-19, Masyarakat Tetap Diminta Tidak Mudik 									
1498	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=5	Tak Bawa Bukti, Keterangan Sri Mulyani soal Pengundangan Perppu 1/2020 Dipertanyakan									
1499	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=5	Kasus Nurhadi, KPK Panggil Seorang Saksi Terkait Penyitaan Dokumen									
1500	https://indeks.kompas.com/?site=nasional&date=2020-05-20&page=5	Politikus PKS Sebut RUU Cipta Kerja Justru Lahirkan Banyak Aturan Baru									
1501	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=1	Wapres Sebut Pemerintah Berupaya Pulihkan Ekonomi dan Hilangkan Covid-19									
1502	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=1	Tangkap Tangan Pejabat UNJ, KPK Sita 1.200 Dollar AS dan Rp 27 Juta									
1503	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=1	OTT di Lingkup Kemendikbud, KPK Periksa 7 Orang Termasuk Rektor UNJ									
1504	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=1	KPK dan Itjen Kemendikbud Tangkap Tangan Pejabat UNJ									
1505	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=1	Wapres Ma'ruf Amin Minta Masyarakat Shalat Idul Fitri di Rumah									
1506	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=1	Wapres: Pemerintah Minta Maaf Bahaya Virus Corona Belum Hilang									
1507	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=1	"Minta Peserta Lelang Konser Amal Dibebaskan, Ketua MPR: Tak Ada yang ""Ngerjain""..."									
1508	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=1	BPPT Harap Produk Inovasi Penanganan Covid-19 Bisa Diproduksi Massal									
1509	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=1	Kemenag Perpanjang Masa Pelunasan Biaya Haji Tahap 2 hingga 29 Mei									
1510	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=1	Komisi IX DPR RI Bersiap Benahi Sistem Jaminan Kesehatan Nasional									
1511	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=1	Kualitas Demokrasi Indonesia Dinilai Cenderung Menurun, Ini Faktornya									
1512	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=1	"""Physical Distancing"", Pemerintah Minta Masyarakat ke Pasar secara Bergantian"									
1513	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=1	UPDATE 21 Mei: Sebaran 973 Kasus Baru Covid-19, 502 Tercatat di Jatim									
1514	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=1	Mendes: 23.963 Desa Telah Salurkan BLT Dana Desa ke 2,4 Juta Warga Miskin									
1515	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=1	UPDATE 20 Mei: 219.975 Spesimen Telah Diperiksa Terkait Corona									
1516	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=2	UPDATE: Sebaran 36 Pasien Covid-19 Meninggal, Terbanyak di Jawa Timur									
1517	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=2	UPDATE 21 Mei: 973 Kasus Baru, Rekor Penambahan Tertinggi Covid-19 Indonesia									
1518	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=2	UPDATE 20 Mei: Jumlah ODP Covid-19 50.187 Orang, PDP 11.066									
1519	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=2	UPDATE 21 Mei: Tambah 263 Orang, Total Pasien Sembuh Covid-19 4.838									
1520	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=2	UPDATE: Bertambah 36, Total Ada 1.278 Pasien Covid-19 Meninggal 									
1521	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=2	UPDATE 21 Mei: Bertambah 973, Kasus Covid-19 di Indonesia Jadi 20.162									
1522	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=2	Pemerintah Batalkan Cuti Bersama 22 Mei, ASN dan Pegawai BUMN Diminta Masuk									
1523	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=2	Viral Kerumunan di Wisma Atlet, Ini Penjelasan Kakesdam Jaya									
1524	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=2	KAI: Penumpang KRL Turun, dari Sekitar 1 Juta Jadi 200 Ribu Per Hari 									
1525	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=2	Resmi Jabat KSAL, Yudo Margono Juga Berpeluang Jadi Panglima TNI									
1526	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=2	Tower 6 Rumah Sakit Darurat Covid-19 Wisma Atlet Segera Dibuka									
1527	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=2	Siapa Saja yang Boleh Bepergian Menggunakan Kereta Api Saat Pandemi? Ini Penjelasan KAI									
1528	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=2	Program Kartu Prakerja Terbukti Menolong Masyarakat Terdampak Covid-19									
1529	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=2	LBH Jakarta Ungkap Kejanggalan Terkait Penangkapan Anggota Anarko									
1530	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=2	Pelatihan Gratis di Situs Tandingan Kartu Prakerja, Anggota Fraksi PKS Acungi Jempol									
1531	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=3	Larang Warga Takbiran Keliling, Menag Minta Masjid Gaungkan Takbir Lewat Pengeras Suara									
1532	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=3	Menag: Silaturahim Bisa Lewat Medsos atau Video Call, Tak Harus Bertemu Fisik									
1533	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=3	Banyak OTG, Menag Minta Masyarakat Tak Terima Tamu Saat Lebaran									
1534	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=3	Calon Penumpang Pesawat Diwanti-wanti Tak Palsukan Dokumen Syarat Perjalanan 									
1535	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=3	Selain Surat Tugas dan Kesehatan, Calon Penumpang Pesawat Wajib Bawa Hasil Rapid Test									
1536	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=3	BMKG Minta Masyarakat Waspadai Cuaca Buruk hingga 22 Mei 2020 									
1537	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=3	Polri Ungkap Penyelundupan 71 Kg Sabu dengan Modus Pengiriman Bantuan Sembako Covid-19									
1538	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=3	Yuyu Sutisna Minta Semua Elemen TNI AU Dukung KSAU Baru									
1539	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=3	Firli Bahuri Pantau Bansos Covid-19, ICW: Seperti Politisi Ketimbang Ketua KPK									
1540	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=3	Eks Jampidsus Dituduh Terima Suap Rp 7 Miliar, Ini Respons Jaksa Agung									
1541	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=3	Pengakuan Pemerintah soal Perppu 1/2020 dan Tudingan Penggugat di Sidang MK...									
1542	https://indeks.kompas.com/?site=nasional&date=2020-05-21&page=3	Yudo Margono Resmi Pimpin TNI AL, Ini 9 Program Prioritasnya									
